Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","674","Protein supply quantity (g/capita/day)","2960","Fish, Seafood","2004","2004","g/capita/day","6.43","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","674","Protein supply quantity (g/capita/day)","2960","Fish, Seafood","2005","2005","g/capita/day","5.84","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","674","Protein supply quantity (g/capita/day)","2960","Fish, Seafood","2006","2006","g/capita/day","5.95","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","674","Protein supply quantity (g/capita/day)","2960","Fish, Seafood","2007","2007","g/capita/day","6","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","674","Protein supply quantity (g/capita/day)","2960","Fish, Seafood","2008","2008","g/capita/day","5.91","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","674","Protein supply quantity (g/capita/day)","2960","Fish, Seafood","2009","2009","g/capita/day","5.69","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","674","Protein supply quantity (g/capita/day)","2960","Fish, Seafood","2010","2010","g/capita/day","6.01","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","674","Protein supply quantity (g/capita/day)","2960","Fish, Seafood","2011","2011","g/capita/day","5.97","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","674","Protein supply quantity (g/capita/day)","2960","Fish, Seafood","2012","2012","g/capita/day","6.27","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","674","Protein supply quantity (g/capita/day)","2960","Fish, Seafood","2013","2013","g/capita/day","6.36","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","1961","1961","g/capita/day","0.62","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","1962","1962","g/capita/day","0.54","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","1963","1963","g/capita/day","0.49","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","1964","1964","g/capita/day","0.59","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","1965","1965","g/capita/day","0.59","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","1966","1966","g/capita/day","0.63","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","1967","1967","g/capita/day","0.6","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","1968","1968","g/capita/day","0.61","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","1969","1969","g/capita/day","0.61","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","1970","1970","g/capita/day","0.59","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","1971","1971","g/capita/day","0.58","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","1972","1972","g/capita/day","0.58","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","1973","1973","g/capita/day","0.73","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","1974","1974","g/capita/day","0.82","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","1975","1975","g/capita/day","0.8","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","1976","1976","g/capita/day","0.83","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","1977","1977","g/capita/day","1.02","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","1978","1978","g/capita/day","0.98","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","1979","1979","g/capita/day","0.89","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","1980","1980","g/capita/day","1.01","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","1981","1981","g/capita/day","0.97","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","1982","1982","g/capita/day","0.9","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","1983","1983","g/capita/day","0.77","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","1984","1984","g/capita/day","1.03","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","1985","1985","g/capita/day","0.99","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","1986","1986","g/capita/day","0.97","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","1987","1987","g/capita/day","0.98","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","1988","1988","g/capita/day","0.86","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","1989","1989","g/capita/day","0.89","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","1990","1990","g/capita/day","0.95","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","1991","1991","g/capita/day","0.93","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","1992","1992","g/capita/day","1.04","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","1993","1993","g/capita/day","0.94","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","1994","1994","g/capita/day","0.93","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","1995","1995","g/capita/day","0.86","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","1996","1996","g/capita/day","0.94","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","1997","1997","g/capita/day","0.85","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","1998","1998","g/capita/day","0.81","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","1999","1999","g/capita/day","0.85","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","2000","2000","g/capita/day","0.95","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","2001","2001","g/capita/day","0.95","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","2002","2002","g/capita/day","1.01","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","2003","2003","g/capita/day","1.15","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","2004","2004","g/capita/day","1.47","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","2005","2005","g/capita/day","1.19","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","2006","2006","g/capita/day","1.21","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","2007","2007","g/capita/day","1.23","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","2008","2008","g/capita/day","1.3","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","2009","2009","g/capita/day","1.2","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","2010","2010","g/capita/day","1.3","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","2011","2011","g/capita/day","1.31","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","2012","2012","g/capita/day","1.39","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2960","Fish, Seafood","2013","2013","g/capita/day","1.43","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","1961","1961","tonnes","1101517.31","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","1962","1962","tonnes","1201929.31","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","1963","1963","tonnes","1226247.92","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","1964","1964","tonnes","1265311.38","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","1965","1965","tonnes","1251685.33","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","1966","1966","tonnes","1233821.53","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","1967","1967","tonnes","1214626.15","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","1968","1968","tonnes","1283723.37","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","1969","1969","tonnes","1374814.08","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","1970","1970","tonnes","1354920.68","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","1971","1971","tonnes","1470606.94","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","1972","1972","tonnes","1554026.68","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","1973","1973","tonnes","1500879.09","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","1974","1974","tonnes","1300662.23","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","1975","1975","tonnes","1738310.5","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","1976","1976","tonnes","1823718.83","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","1977","1977","tonnes","1790074.27","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","1978","1978","tonnes","1869682","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","1979","1979","tonnes","1648810.93","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","1980","1980","tonnes","1627628.21","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","1981","1981","tonnes","1632196.81","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","1982","1982","tonnes","1701013.45","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","1983","1983","tonnes","1643734.37","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","1984","1984","tonnes","1666695.81","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","1985","1985","tonnes","1771695.03","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","1986","1986","tonnes","1797000.66","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","1987","1987","tonnes","1829065.88","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","1988","1988","tonnes","1832262.76","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","1989","1989","tonnes","1885186.24","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","1990","1990","tonnes","1970395.35","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","1991","1991","tonnes","1942166.33","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","1992","1992","tonnes","1965743.2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","1993","1993","tonnes","1964025.44","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","1994","1994","tonnes","2001720.43","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","1995","1995","tonnes","1971217.35","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","1996","1996","tonnes","1973800.8","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","1997","1997","tonnes","1965777.19","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","1998","1998","tonnes","2080568.89","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","1999","1999","tonnes","2100262.87","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","2000","2000","tonnes","2139071.81","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","2001","2001","tonnes","2142894.88","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","2002","2002","tonnes","2182712.03","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","2003","2003","tonnes","2352047.23","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","2004","2004","tonnes","2178292.01","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","2005","2005","tonnes","2406957.03","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","2006","2006","tonnes","2332753.89","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","2007","2007","tonnes","2594057.78","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","2008","2008","tonnes","2432420.39","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","2009","2009","tonnes","2474297.91","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","2010","2010","tonnes","2508083.13","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","2011","2011","tonnes","2754326.22","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","2012","2012","tonnes","2704376","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2943","Meat","2013","2013","tonnes","2713213.57","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","1961","1961","g/capita/day","287.55","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","1962","1962","g/capita/day","308.01","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","1963","1963","g/capita/day","308.42","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","1964","1964","g/capita/day","311.89","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","1965","1965","g/capita/day","301.66","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","1966","1966","g/capita/day","289.98","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","1967","1967","g/capita/day","277.87","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","1968","1968","g/capita/day","285.8","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","1969","1969","g/capita/day","298.44","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","1970","1970","g/capita/day","287.65","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","1971","1971","g/capita/day","306.37","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","1972","1972","g/capita/day","318.59","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","1973","1973","g/capita/day","303.42","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","1974","1974","g/capita/day","259.63","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","1975","1975","g/capita/day","342.8","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","1976","1976","g/capita/day","355.5","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","1977","1977","g/capita/day","345.08","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","1978","1978","g/capita/day","356.49","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","1979","1979","g/capita/day","310.85","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","1980","1980","g/capita/day","303.19","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","1981","1981","g/capita/day","300.16","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","1982","1982","g/capita/day","308.61","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","1983","1983","g/capita/day","293.99","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","1984","1984","g/capita/day","293.67","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","1985","1985","g/capita/day","307.39","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","1986","1986","g/capita/day","306.8","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","1987","1987","g/capita/day","307.13","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","1988","1988","g/capita/day","302.62","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","1989","1989","g/capita/day","306.5","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","1990","1990","g/capita/day","315.75","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","1991","1991","g/capita/day","307.18","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","1992","1992","g/capita/day","307.24","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","1993","1993","g/capita/day","303.58","Fc","Calculated data"
